cd_cvm,dt_fim_exerc,ativo_total,ativo_financeiro,ativo_operacional,ativo_circulante,passivo,passivo_financeiro,passivo_operacional,patrimonio_liquido,resultado_abrangente,passivo_circulante,lucro_liquido,receita_vendas,protecao_fiscal,res_opera_liq,res_opera_liq_cont,resultado_financeiro,fco,fco_investimento,fco_financeiro,ativo_operacional_liq,passivo_financeiro_liq,resultado_fin_liq,lucro_abrangente
19879,2017,14945049.0,0.0,14945049.0,4137972.0,11512576.0,1711854.0,9800722.0,3432473.0,0.0,5493129.0,2328375.0,11314559.0,-297926.36000000004,2906702.64,702548.6399999999,-876254.0,5167.0,-1768.0,-5746.0,5144327.0,1711854.0,-578327.6399999999,2328375.0
19909,2017,18003585.0,645740.0,17357845.0,2274047.0,7526777.0,-114714.0,7412063.0,10476808.0,0.0,830202.0,844183.0,1265240.0,-104664.92000000001,1047356.08,-672977.92,-307838.0,-62336.0,40997.0,68036.0,9945782.0,-760454.0,-203173.08,844183.0
19925,2017,9797952.0,11642.0,9786310.0,1221036.0,3921862.0,-3267326.0,654536.0,5876090.0,0.0,704597.0,713367.0,430449.0,-72820.86,854725.14,418375.14,-214179.0,456587.0,-216448.0,-258397.0,9131774.0,-3278968.0,-141358.14,713367.0
19992,2017,2493625.0,136135.0,2357490.0,1038346.0,1232048.0,-4915.0,1227133.0,1261577.0,0.0,619286.0,224685.0,2227330.0,-13411.980000000001,250720.02,119293.02,-39447.0,-57113.0,-315563.0,47400.0,1130357.0,-141050.0,-26035.019999999997,224685.0
20010,2017,17488452.0,0.0,17488452.0,7494200.0,11740348.0,-3901468.0,7838880.0,5748104.0,0.0,4074347.0,-858497.0,9071420.0,-57533.44,-746814.44,1316765.56,-169216.0,97773.0,-15207.0,-33690.0,9649572.0,-3901468.0,-111682.56,-858497.0
20028,2017,2059765.0,0.0,2059765.0,859518.0,1069070.0,5629446.0,-4560376.0,990695.0,0.0,448118.0,17669992.0,1574474.0,-9969.820000000002,17689345.18,47111.18,-29323.0,-1268264.0,-276957.0,1469906.0,6620141.0,5629446.0,-19353.18,17669992.0
20060,2017,575280.0,498432000.0,-497856720.0,224321.0,463137.0,-15201130.0,-14737993.0,112143.0,0.0,126620.0,-21061.0,112366.0,-9893.66,-1855.6599999999999,15103.34,-29099.0,136319.0,-145407.0,-17660.0,-483118727.0,-513633130.0,-19205.34,-21061.0
20087,2017,39484906.0,1069928.0,38414978.0,23326892.0,25650340.0,0.0,25650340.0,13834566.0,0.0,9204804.0,264133.0,18713045.0,-45308.740000000005,352085.26,935328.26,-133261.0,146647.0,863835.0,-1188736.0,12764638.0,-1069928.0,-87952.26,264133.0
20125,2017,1389568.0,0.0,1389568.0,626227.0,462959.0,161043.0,301916.0,926609.0,-24196.0,425923.0,1782887.0,1437283.0,57628.98,1671018.98,390961.98,169497.0,699990.0,-157031.0,-587303.0,1087652.0,161043.0,111868.01999999999,1758691.0
20141,2017,671562.0,0.0,671562.0,394211.0,503206.0,389361.0,113845.0,168356.0,36994.0,321445.0,369262.0,652407.0,-13961.080000000002,396362.92,41468.92,-41062.0,62360.0,-17189.0,20780.0,557717.0,389361.0,-27100.92,406256.0
20184,2017,19545.0,0.0,19545.0,19545.0,57402.0,-1075619.0,-1018217.0,-37857.0,0.0,57402.0,-27270.0,0.0,-358.36,-26574.36,-3790.36,-1054.0,132616.0,-1241561.0,1120885.0,1037762.0,-1075619.0,-695.64,-27270.0
20257,2017,8054820.0,0.0,8054820.0,1946797.0,3707268.0,-1024639.0,2682629.0,4347552.0,0.0,644778.0,30253.0,1077059.0,-75682.64,177166.36,795198.36,-222596.0,1445328.0,-628523.0,182263.0,5372191.0,-1024639.0,-146913.36,30253.0
20320,2017,16710628.0,1360475.0,15350153.0,2974072.0,11916796.0,-22709.0,11894087.0,4793832.0,0.0,3392250.0,2396.0,7786741.0,-322179.24000000005,627802.76,1053865.76,-947586.0,834483.0,-19647.0,-267417.0,3456066.0,-1383184.0,-625406.76,2396.0
20338,2017,6089765.0,52265.0,6037500.0,2551664.0,1097854.0,-470011.0,627843.0,4991911.0,-6785.0,589212.0,-11589.0,5415422.0,26086.84,-62228.16,793543.84,76726.0,4088101.0,-3577362.0,-565748.0,5409657.0,-522276.0,50639.16,-18374.0
20346,2017,2619492.0,3644163.0,-1024671.0,1645464.0,1873560.0,61639.0,1811921.0,745932.0,0.0,1576748.0,188939.0,4100711.0,-48398.66,282889.33999999997,-18769.660000000003,-142349.0,135766.0,-125301.0,198.0,-2836592.0,-3582524.0,-93950.34,188939.0
20354,2017,2222459.0,0.0,2222459.0,536320.0,1230539.0,-33722.0,1196817.0,991920.0,0.0,588274.0,84845.0,796315.0,-30749.260000000002,144534.74,67039.73999999999,-90439.0,-12755.0,13247.0,15745.0,1025642.0,-33722.0,-59689.74,84845.0
20362,2017,1733859.0,1411046.0,322813.0,1411332.0,1227484.0,-144131.0,1083353.0,506375.0,30713.0,1090782.0,-79160.0,1913608.0,-28241.760000000002,-24337.760000000002,7271.239999999998,-83064.0,82631.0,-164371.0,44047.0,-760540.0,-1555177.0,-54822.24,-48447.0
20370,2017,290276.0,1977305.0,-1687029.0,75746.0,212367.0,-1788697.0,-1576330.0,77909.0,0.0,51286.0,700024.0,111019.0,11014.980000000001,678641.98,-83908.02,32397.0,81687.0,-44248.0,-84003.0,-110699.0,-3766002.0,21382.019999999997,700024.0
20435,2017,2319137.0,60234.0,2258903.0,1069069.0,1253543.0,15927.0,1237616.0,1065594.0,0.0,599545.0,361465.0,307989.0,-17860.88,396136.12,-496922.88,-52532.0,-29566.0,-1973.0,13841.0,1021287.0,-44307.0,-34671.119999999995,361465.0
20451,2017,1160096.0,3180.0,1156916.0,603078.0,510065.0,72894.0,437171.0,650031.0,0.0,382864.0,96717.0,289715.0,689.86,95377.86,-95008.14,2029.0,74860.0,-338445.0,576284.0,719745.0,69714.0,1339.1399999999999,96717.0
20478,2017,2968868.0,0.0,2968868.0,2178330.0,6197227.0,881388.0,5315839.0,-3228359.0,0.0,3459827.0,-16876.0,458253.0,927223.8600000001,-1816781.14,-1639342.14,2727129.0,157251.0,-16487.0,-146414.0,-2346971.0,881388.0,1799905.14,-16876.0
20494,2017,5062802.0,0.0,5062802.0,659725.0,2256167.0,102979.0,2153188.0,2806635.0,5176.0,321527.0,103128.0,692156.0,-58415.4,216522.6,332267.6,-171810.0,20925.0,-12096.0,-10978.0,2909614.0,102979.0,-113394.6,108304.0
20524,2017,4729857.0,89428.0,4640429.0,3936596.0,2723953.0,1054742.0,1669211.0,2005904.0,-55646.0,1450171.0,1510530.0,1583950.0,21343.5,1469098.5,-384868.5,62775.0,295500.0,-975842.0,856664.0,2971218.0,965314.0,41431.5,1454884.0
20532,2017,645703039.0,2430.0,645700609.0,100866081.0,166822335.0,-617191.0,166205144.0,478880704.0,0.0,49322546.0,0.0,71418349.0,-1827716.2400000002,3547919.76,12685967.76,-5375636.0,11191051.0,-9057502.0,-2124398.0,479495465.0,-619621.0,-3547919.76,0.0
20540,2017,12856002.0,103424.0,12752578.0,1623644.0,8717024.0,0.0,8717024.0,4138978.0,0.0,1956998.0,-105933.0,1959084.0,-173680.5,231211.5,356790.5,-510825.0,147770.0,-20494.0,102735.0,4035554.0,-103424.0,-337144.5,-105933.0
20567,2017,8799671.0,821518.0,7978153.0,1157989.0,2369535.0,-7017667.0,-4648132.0,6430136.0,0.0,1151960.0,-525.0,981975.0,47929.12,-93563.88,-321421.88,140968.0,292730.0,-78243.0,-207892.0,12626285.0,-7839185.0,93038.88,-525.0
20575,2017,108695951.0,373427.0,108322524.0,36105544.0,82555283.0,1542922.0,81012361.0,26140668.0,0.0,29179341.0,160563.0,163169981.0,-1902410.84,3853478.16,4718384.16,-5595326.0,-180.0,0.0,316.0,27310163.0,1169495.0,-3692915.16,160563.0
20605,2017,4466181.0,1537477.0,2928704.0,321996.0,2318401.0,-137686.0,2180715.0,2147780.0,0.0,351934.0,570327.0,355885.0,-50866.04,669066.96,71469.95999999999,-149606.0,51536.0,174.0,13860.0,747989.0,-1675163.0,-98739.95999999999,570327.0
20613,2017,1278901.0,26254.0,1252647.0,867460.0,1181020.0,0.0,1181020.0,97881.0,0.0,841297.0,9430.0,985748.0,-30600.680000000004,68831.31999999999,39549.31999999999,-90002.0,50570.0,-124309.0,339263.0,71627.0,-26254.0,-59401.31999999999,9430.0
20630,2017,221893.0,44170.0,177723.0,89677.0,24104.0,0.0,24104.0,197789.0,0.0,10849.0,-5856.0,11488.0,1480.7,-8730.3,-7600.3,4355.0,-2038.0,-36833.0,29378.0,153619.0,-44170.0,2874.3,-5856.0
20702,2017,821007.0,0.0,821007.0,627845.0,886971.0,54800.0,832171.0,-65964.0,0.0,730071.0,64170.0,5935.0,-23958.440000000002,110677.56,-72706.44,-70466.0,19216.0,-14277.0,-34425.0,-11164.0,54800.0,-46507.56,64170.0
20710,2017,1171990.0,115543.0,1056447.0,339102.0,1565217.0,1250938.0,314279.0,-393227.0,-18000.0,299534.0,865000.0,872172.0,-52099.560000000005,966134.44,-505734.56,-153234.0,43706.0,-4958.0,-34009.0,742168.0,1135395.0,-101134.44,847000.0
20745,2017,5293685.0,0.0,5293685.0,2250339.0,2591858.0,42679.0,2549179.0,2701827.0,0.0,1662232.0,-108173.0,2219901.0,-31437.420000000002,-47147.42,430287.58,-92463.0,-330065.0,28224.0,265412.0,2744506.0,42679.0,-61025.58,-108173.0
20770,2017,3103748.0,154014.0,2949734.0,1713909.0,539346.0,-3992600.0,-3453254.0,2564402.0,0.0,388734.0,19646.0,980323.0,22945.58,-24895.42,316923.58,67487.0,2396826.0,-837480.0,-1937008.0,6402988.0,-4146614.0,44541.42,19646.0
20788,2017,21301799.0,0.0,21301799.0,9738648.0,18667089.0,-1932967.0,16734122.0,2634710.0,0.0,6021169.0,-314587.0,18577873.0,-656859.9400000001,960494.0599999999,852596.0599999999,-1931941.0,428777.0,-355427.0,-74806.0,4567677.0,-1932967.0,-1275081.06,-314587.0
20796,2017,22592323.0,735712.0,21856611.0,2563572.0,9430897.0,146437.0,9284460.0,13161426.0,0.0,11067.0,14368.0,3696929.0,-100511.48000000001,209478.52,736595.52,-295622.0,-11670.0,-1677.0,-1271.0,12572151.0,-589275.0,-195110.52,14368.0
20800,2017,837851.0,2619424.0,-1781573.0,374680.0,389045.0,-6482930.0,-6093885.0,448806.0,0.0,193112.0,-258438.0,1083975.0,2986.5600000000004,-264235.44,97965.56,8784.0,534648.0,-433587.0,-79689.0,4312312.0,-9102354.0,5797.44,-258438.0
20818,2017,6606191.0,0.0,6606191.0,6265479.0,2409601.0,-77213.0,2332388.0,4196590.0,0.0,405858.0,35448.0,2906252.0,1647765.4600000002,-3163155.54,-986225.5399999998,4846369.0,66054.0,87262.0,-152081.0,4273803.0,-77213.0,3198603.54,35448.0
20842,2017,6342942.0,0.0,6342942.0,2544478.0,4406933.0,0.0,4406933.0,1936009.0,0.0,1858474.0,126990.0,3680712.0,-75306.26000000001,273172.74,-36919.26000000001,-221489.0,261815.0,-406469.0,131341.0,1936009.0,0.0,-146182.74,126990.0
20877,2017,4968060.0,225634.0,4742426.0,3654495.0,3172737.0,224056.0,2948681.0,1795323.0,0.0,1008991.0,93258.0,518142.0,-36795.48,164684.52,-296537.48,-108222.0,63080.0,-5432.0,-23407.0,1793745.0,-1578.0,-71426.51999999999,93258.0
20885,2017,2668055.0,4089.0,2663966.0,9738.0,527854.0,-818803.0,-290949.0,2140201.0,0.0,2721.0,134458.0,297338.0,8419.76,118113.76,-223076.24,24764.0,166527.0,-1208395.0,887293.0,2954915.0,-822892.0,16344.24,134458.0
20915,2017,14558500.0,0.0,14558500.0,8315552.0,8761379.0,1132066.0,7629313.0,5797121.0,0.0,3249980.0,-1139535.0,4759888.0,47151.880000000005,-1231065.12,608493.88,138682.0,-14683.0,-491.0,13219.0,6929187.0,1132066.0,91530.12,-1139535.0
20931,2017,11905325.0,0.0,11905325.0,7351851.0,11834248.0,339264.0,11494984.0,71077.0,0.0,3947230.0,66485.0,12103789.0,-404818.28,852308.72,505140.72,-1190642.0,12840.0,-66878.0,-5634.0,410341.0,339264.0,-785823.72,66485.0
20958,2017,27182558.0,334286.0,26848272.0,18176.0,4557040.0,-7677370.0,-3120330.0,22625518.0,0.0,205033.0,195000.0,2156854.0,-8525.16,211548.84,443965.84,-25074.0,10689.0,-9680.0,-2039.0,29968602.0,-8011656.0,-16548.84,195000.0
20966,2017,2721418.0,30389.0,2691029.0,1344555.0,1571911.0,-424054.0,1147857.0,1149507.0,0.0,762881.0,30503.0,2198695.0,-62980.240000000005,152758.76,143879.76,-185236.0,205084.0,-652144.0,425203.0,1543172.0,-454443.0,-122255.76,30503.0
20982,2017,8644402.0,0.0,8644402.0,1299500.0,3444089.0,-2201602.0,1242487.0,5200313.0,0.0,699364.0,648285.0,1156379.0,-66999.38,778342.62,498593.62,-197057.0,211052.0,-151992.0,196794.0,7401915.0,-2201602.0,-130057.62,648285.0
20990,2017,12623127.0,136286.0,12486841.0,6959525.0,8717414.0,-6062728.0,2654686.0,3905713.0,-212579.0,3697406.0,451529.0,7120777.0,-295303.94,1024766.06,161487.06,-868541.0,392391.0,-374472.0,-117879.0,9832155.0,-6199014.0,-573237.06,238950.0
2100,2017,221653.0,0.0,221653.0,128341.0,214934.0,-3777654.0,-3562720.0,6719.0,0.0,169236.0,229592.0,259464.0,-3731.5000000000005,236835.5,51974.5,-10975.0,65787.0,-528.0,-61600.0,3784373.0,-3777654.0,-7243.5,229592.0
21008,2017,3560307.0,17454.0,3542853.0,1196966.0,2335621.0,131227.0,2204394.0,1224686.0,0.0,253064.0,424590.0,252290.0,-86835.32,593152.6799999999,420023.68,-255398.0,6990.0,-370.0,-2183.0,1338459.0,113773.0,-168562.68,424590.0
21016,2017,4021095.0,0.0,4021095.0,1663480.0,1243838.0,3899390.0,-2655552.0,2777257.0,-394212.0,842944.0,1046297.0,3378979.0,-37894.020000000004,1119855.98,498148.98,-111453.0,2949994.0,-1008334.0,-2494224.0,6676647.0,3899390.0,-73558.98,652085.0
21032,2017,3694384.0,122658955.0,-118964571.0,887473.0,2524413.0,2010290.0,514123.0,1169971.0,0.0,1041492.0,1140942.0,2715512.0,-48171.880000000005,1234452.12,323102.12,-141682.0,173887.0,-91697.0,-77107.0,-119478694.0,-120648665.0,-93510.12,1140942.0
21040,2017,3639428.0,475831.0,3163597.0,461742.0,1760965.0,-3656902.0,-1895937.0,1878463.0,0.0,331279.0,642519.0,446272.0,-72046.34000000001,782373.66,362307.66,-211901.0,38593.0,53469.0,-111749.0,5059534.0,-4132733.0,-139854.65999999997,642519.0
21067,2017,2191801.0,136719.0,2055082.0,1243423.0,1780307.0,-17829.0,1762478.0,411494.0,0.0,913548.0,10176.0,609610.0,-44667.840000000004,96884.16,97398.16,-131376.0,-2443028.0,-508197.0,2597159.0,292604.0,-154548.0,-86708.16,10176.0
21091,2017,9465574.0,0.0,9465574.0,3023458.0,4749255.0,0.0,4749255.0,4716319.0,0.0,1551576.0,0.0,3990866.0,-70078.42,136034.58000000002,321049.58,-206113.0,579575.0,-386087.0,-158363.0,4716319.0,0.0,-136034.58000000002,0.0
21121,2017,23449518.0,1832356.0,21617162.0,17014304.0,17809127.0,-385496.0,17423631.0,5640391.0,0.0,8803882.0,143711.0,17762196.0,277773.2,-395495.8,237216.2,816980.0,1270.0,-1270.0,0.0,4193531.0,-2217852.0,539206.8,143711.0
21130,2017,939490.0,0.0,939490.0,669528.0,391623.0,-17785554.0,-17393931.0,547867.0,0.0,233467.0,-1952738.0,441677.0,-2782.5600000000004,-1947336.56,40849.44,-8184.0,-153029.0,-223830.0,-144413.0,18333421.0,-17785554.0,-5401.44,-1952738.0
21148,2017,2135178.0,372037.0,1763141.0,1412729.0,971439.0,298523.0,672916.0,1163739.0,273470.0,405767.0,153401.0,1357904.0,-291.38,153966.62,105201.62,-857.0,136395.0,-14571.0,-28403.0,1090225.0,-73514.0,-565.62,426871.0
21156,2017,1509340.0,2987229.0,-1477889.0,693027.0,942667.0,2095776.0,-1153109.0,566673.0,-71873.0,486383.0,1807433.0,1505091.0,-11234.62,1829241.38,51041.38,-33043.0,6225.0,7639.0,-13954.0,-324780.0,-891453.0,-21808.379999999997,1735560.0
21180,2017,376042.0,939988.0,-563946.0,86595.0,123258.0,0.0,123258.0,252784.0,0.0,55251.0,2212378.0,89071.0,3020.2200000000003,2206515.22,-111795.78,8883.0,1014711.0,-603277.0,-629319.0,-687204.0,-939988.0,5862.78,2212378.0
21199,2017,26137083.0,0.0,26137083.0,10748.0,8733927.0,-10042147.0,-1308220.0,17403156.0,0.0,49122.0,-97755.0,8101814.0,-26713.460000000003,-45899.46000000001,295148.54,-78569.0,69758.0,-63647.0,-10686.0,27445303.0,-10042147.0,-51855.53999999999,-97755.0
21202,2017,1174707.0,511863.0,662844.0,472874.0,582094.0,-20911.0,561183.0,592613.0,0.0,276513.0,-40115.0,995152.0,-5211.860000000001,-29997.86,49835.14,-15329.0,1671071.0,3084094.0,-3285900.0,101661.0,-532774.0,-10117.14,-40115.0
21237,2017,10907381.0,0.0,10907381.0,1877257.0,5531446.0,193597.0,5337849.0,5375935.0,0.0,1152007.0,-19852.0,2721773.0,-177073.02000000002,323877.98,437589.98,-520803.0,2307767.0,-4099741.0,1683273.0,5569532.0,193597.0,-343729.98,-19852.0
21300,2017,4793893.0,805212.0,3988681.0,713202.0,2292130.0,-1685600.0,606530.0,2501763.0,0.0,254062.0,277017.0,507691.0,-65201.8,403585.2,230027.2,-191770.0,151961.0,-78245.0,-63320.0,3382151.0,-2490812.0,-126568.2,277017.0
21334,2017,69662.0,23476.0,46186.0,26513.0,90396.0,-119836.0,-29440.0,-20734.0,0.0,43785.0,502830.0,37102.0,-3769.5800000000004,510147.42,-2167.5800000000004,-11087.0,215.0,-24135.0,12501.0,75626.0,-143312.0,-7317.42,502830.0
21342,2017,1743785.0,0.0,1743785.0,9423.0,5286696.0,-1305723.0,3980973.0,-3542911.0,34002.0,445183.0,1296645.0,10629.0,-142434.16,1573134.84,-226207.16,-418924.0,-81039.0,-23454.0,106169.0,-2237188.0,-1305723.0,-276489.83999999997,1330647.0
21350,2017,4141764.0,0.0,4141764.0,2351425.0,2537449.0,83394.0,2454055.0,1604315.0,0.0,701791.0,86222.0,751857.0,3794.4,78856.4,-144800.6,11160.0,141571.0,-112055.0,5939.0,1687709.0,83394.0,7365.6,86222.0
21431,2017,10130437.0,0.0,10130437.0,3927541.0,2392678.0,-1040108.0,1352570.0,7737759.0,0.0,1710737.0,1385460.0,3638458.0,18139.34,1350248.34,1076264.34,53351.0,1402.0,-2014.0,-3850.0,8777867.0,-1040108.0,35211.66,1385460.0
21440,2017,3690947.0,0.0,3690947.0,895908.0,1544452.0,-6607674.0,-5063222.0,2146495.0,0.0,976032.0,-22631.0,1249816.0,-65081.100000000006,103702.9,546901.9,-191415.0,108635037.0,-128149819.0,98208018.0,8754169.0,-6607674.0,-126333.9,-22631.0
21466,2017,8530042.0,0.0,8530042.0,316365.0,2169622.0,-242302.0,1927320.0,6360420.0,0.0,35782.0,-8875.0,1294119.0,-41664.96000000001,72004.04,286222.04,-122544.0,310235.0,-1046754.0,733690.0,6602722.0,-242302.0,-80879.04,-8875.0
21482,2017,7449509.0,919.0,7448590.0,372735.0,5018994.0,-1124647.0,3894347.0,2430515.0,0.0,184375.0,222453.0,232739.0,-156013.42,525302.58,-686267.42,-458863.0,99503.0,-25241.0,-21217.0,3554243.0,-1125566.0,-302849.57999999996,222453.0
21490,2017,11463372.0,1275699.0,10187673.0,3597227.0,5856575.0,790.0,5855785.0,5606797.0,-12123.0,1705261.0,124768.0,1538191.0,-95540.34000000001,310228.66,891185.66,-281001.0,29881.0,-65746.0,38359.0,4331888.0,-1274909.0,-185460.65999999997,112645.0
21520,2017,2102926.0,0.0,2102926.0,239327.0,2122250.0,-1694737.0,427513.0,-19324.0,0.0,1316457.0,85152.0,98575.0,-10743.320000000002,106006.68,138975.68,-31598.0,-1020472.0,-18085.0,1396362.0,1675413.0,-1694737.0,-20854.68,85152.0
21555,2017,2911139.0,10529.0,2900610.0,638539.0,2102406.0,-256450.0,1845956.0,808733.0,0.0,1042483.0,197475.0,1613851.0,-55285.700000000004,304794.3,168226.3,-162605.0,11870.0,-64270.0,44583.0,1054654.0,-266979.0,-107319.29999999999,197475.0
21610,2017,37579879.0,714184.0,36865695.0,6506030.0,13269865.0,194713.0,13075152.0,24310014.0,2555.0,5494563.0,237432.0,3673596.0,31792.38,175717.38,1234930.38,93507.0,-12853.0,-567.0,13493.0,23790543.0,-519471.0,61714.619999999995,239987.0
21636,2017,2929337.0,0.0,2929337.0,143538.0,2149529.0,-1190200.0,959329.0,779808.0,218385.0,1750936.0,-183102.0,734098.0,-155678.86000000002,119098.13999999998,-837334.86,-457879.0,-204844.0,-143503.0,348882.0,1970008.0,-1190200.0,-302200.14,35283.0
21717,2017,64457.0,225634.0,-161177.0,63109.0,11680.0,-331518.0,-319838.0,52777.0,0.0,11385.0,7350.0,47085.0,506.26000000000005,6367.26,8447.26,1489.0,-629534.0,-731843.0,-61874.0,158661.0,-557152.0,982.74,7350.0
21725,2017,2409.0,23786.0,-21377.0,357.0,11737.0,63627.0,-51890.0,-9328.0,0.0,7931.0,-16145.0,18.0,-212.16000000000003,-15733.16,-4999.16,-624.0,-3543964.0,-9771.0,2222212.0,30513.0,39841.0,-411.84,-16145.0
21733,2017,88347181.0,323243.0,88023938.0,71933612.0,72986236.0,33602.0,72952634.0,15360945.0,0.0,62597366.0,-850137.0,11600341.0,596686.4,-2008410.6,3106355.4,1754960.0,17452.0,85911.0,-98425.0,15071304.0,-289641.0,1158273.6,-850137.0
21881,2017,3527332.0,1089669.0,2437663.0,1267037.0,1820804.0,1027842.0,792962.0,1706528.0,-35705.0,639146.0,80209.0,2383012.0,-16696.38,112619.62,353028.62,-49107.0,-220244.0,-71316.0,192.0,1644701.0,-61827.0,-32410.62,44504.0
21903,2017,7480594.0,520963.0,6959631.0,2236644.0,6364341.0,-431399.0,5932942.0,1116253.0,0.0,1381141.0,37413.0,2961523.0,-101909.90000000001,235238.09999999998,840344.1,-299735.0,3868837.0,1041122.0,-2463520.0,1026689.0,-952362.0,-197825.09999999998,37413.0
22020,2017,11500924.0,0.0,11500924.0,4488461.0,10311604.0,120039.0,10191565.0,1189320.0,0.0,3129688.0,-135770.0,7255804.0,-227983.94,306787.06,459275.06,-670541.0,163087.0,-12335.0,-149604.0,1309359.0,120039.0,-442557.06,-135770.0
22055,2017,2832732.0,811495.0,2021237.0,1847312.0,1873092.0,-6884515.0,-5011423.0,959640.0,0.0,1274257.0,-5129.0,2875577.0,-40959.46000000001,74380.54,19071.539999999994,-120469.0,86467000.0,-35218000.0,-46482000.0,7032660.0,-7696010.0,-79509.54,-5129.0
22144,2017,2566053.0,5856502.0,-3290449.0,195342.0,1222200.0,-4896.0,1217304.0,1343853.0,0.0,605855.0,71.0,816263.0,-47470.12,92218.88,86077.88,-139618.0,437047.0,-3998372.0,6605434.0,-4507753.0,-5861398.0,-92147.88,71.0
22187,2017,1251764.0,212979.0,1038785.0,849655.0,391281.0,868100.0,-476819.0,860483.0,0.0,216852.0,-1621675.0,533922.0,-4683.5,-1612583.5,39718.5,-13775.0,103520.0,-30496.0,-63121.0,1515604.0,655121.0,-9091.5,-1621675.0
22217,2017,300009.0,0.0,300009.0,63821.0,42922.0,209987.0,-167065.0,257087.0,0.0,20450.0,3819.0,93734.0,1293.02,1309.02,-85785.98,3803.0,70000.0,-333000.0,-208000.0,467074.0,209987.0,2509.98,3819.0
22349,2017,1049899.0,48307.0,1001592.0,855237.0,384939.0,-706.0,384233.0,664960.0,0.0,356825.0,84603.0,1360474.0,3162.0,78465.0,148332.0,9300.0,571851.0,-1049224.0,-993755.0,617359.0,-49013.0,6138.0,84603.0
22357,2017,5325661.0,0.0,5325661.0,509367.0,1710560.0,-2115569.0,-405009.0,3615101.0,0.0,316565.0,-876151.0,354856.0,-21510.100000000002,-834396.1,294001.9,-63265.0,32160.0,141094.0,-125579.0,5730670.0,-2115569.0,-41754.899999999994,-876151.0
22365,2017,3931342.0,512852.0,3418490.0,2277177.0,821232.0,-1841435.0,-1020203.0,3110110.0,0.0,308842.0,-45651.0,501726.0,31372.820000000003,-106551.18,296474.82,92273.0,14362.0,0.0,-14361.0,4438693.0,-2354287.0,60900.17999999999,-45651.0
22454,2017,697484.0,73746.0,623738.0,472498.0,370699.0,19297.0,351402.0,326785.0,0.0,329162.0,964942.0,652895.0,581.4000000000001,963813.4,44137.4,1710.0,81926.0,-94011.0,-92457.0,272336.0,-54449.0,1128.6,964942.0
22470,2017,7419513.0,98713.0,7320800.0,5257617.0,5345536.0,-235945.0,5109591.0,2073977.0,-5400.0,4136036.0,16718.0,11984250.0,-139679.14,287859.86,660163.86,-410821.0,9006.0,-3615.0,-5318.0,2211209.0,-334658.0,-271141.86,11318.0
22497,2017,3531358.0,194292.0,3337066.0,1034181.0,1164463.0,-273129.0,891334.0,2366895.0,0.0,407464.0,-6554.0,2075289.0,-8609.820000000002,10159.179999999998,402532.18,-25323.0,-639.0,-22497.0,1505.0,2445732.0,-467421.0,-16713.18,-6554.0
22500,2017,144941.0,490664.0,-345723.0,56273.0,1462280.0,158418.0,1303862.0,-1317339.0,0.0,1375821.0,10690.0,516786.0,-27545.440000000002,64160.56,-1568204.44,-81016.0,2279420.0,-1912137.0,340349.0,-1649585.0,-332246.0,-53470.56,10690.0
22519,2017,714867.0,287112.0,427755.0,338824.0,250917.0,-549869.0,-298952.0,463950.0,0.0,104091.0,-5411.0,340077.0,-482.46000000000004,-4474.46,-982.46,-1419.0,5804.0,-4682.0,-910.0,726707.0,-836981.0,-936.54,-5411.0
22551,2017,3749169.0,0.0,3749169.0,1818201.0,2900225.0,0.0,2900225.0,848944.0,0.0,1262657.0,-482823.0,1871583.0,-76919.56000000001,-333508.56,161211.44,-226234.0,11297.0,-11219.0,0.0,848944.0,0.0,-149314.44,-482823.0
22560,2017,1059022.0,22623.0,1036399.0,423372.0,706519.0,523427.0,183092.0,352503.0,-11192.0,671063.0,529039.0,714173.0,-35441.94,597838.06,-21608.940000000002,-104241.0,-11397.0,-1179.0,-1558.0,853307.0,500804.0,-68799.06,517847.0
22586,2017,1140126.0,740652.0,399474.0,120366.0,349870.0,212503.0,137367.0,790256.0,0.0,51597.0,-43714.0,73618.0,-4528.46,-34923.46,-36860.46,-13319.0,143648.0,-115607.0,12822.0,262107.0,-528149.0,-8790.54,-43714.0
22594,2017,1470224.0,0.0,1470224.0,298368.0,690827.0,-5019283.0,-4328456.0,779397.0,-178785.0,232748.0,572582.0,310808.0,-11822.480000000001,595531.52,34377.52,-34772.0,40240693.0,-11669349.0,-28138111.0,5798680.0,-5019283.0,-22949.519999999997,393797.0
22616,2017,117472283.0,438459.0,117033824.0,7043890.0,55611486.0,-22977871.0,32633615.0,61860797.0,0.0,24184042.0,-14563.0,8871675.0,220385.28000000003,-442369.72,1939591.28,648192.0,2076128.0,-535481.0,-4056130.0,84400209.0,-23416330.0,427806.72,-14563.0
22675,2017,3686204.0,199558.0,3486646.0,318058.0,2366773.0,55641.0,2311132.0,1319431.0,0.0,502684.0,-163632.0,790572.0,-73103.40000000001,-21725.40000000001,153599.59999999998,-215010.0,422255.0,-466922.0,-251185.0,1175514.0,-143917.0,-141906.59999999998,-163632.0
22691,2017,2394602.0,1143471.0,1251131.0,691657.0,1911321.0,-582508.0,1328813.0,483281.0,0.0,632113.0,10010.0,1094614.0,-48598.240000000005,104347.76,154935.76,-142936.0,1270000.0,2321000.0,-3763000.0,-77682.0,-1725979.0,-94337.76,10010.0
