cd_cvm,dt_fim_exerc,liquidez_corrente,margem_operacional_liquida_continuada,margem_operacional_liquida,giro_ativo,retorno_patrimonio_liquido,alavancagem,retorno_ativo_oper_liq,custo_pass_fin_liq,spread,accrual,cnpj
5762,2019,0.10174209015819684,-0.035342960805941015,-0.4603896691229887,0.007588332374642483,7.9313894888408925,-2515.5266378689375,-0.03170913871100406,6.647097300523703e-05,-0.03164266773799882,-791635.08,61.092.037/0001-81
5770,2019,0.1144740996917525,0.059183997692983256,-0.0002839465715896142,-0.42214506092516857,-0.0018900620799652665,0.46046811730693676,0.03992157310036919,-0.004033734277114342,0.035887838823254845,-47775.24000000001,56.643.018/0001-66
6173,2019,0.11024048481077554,0.10079333240627823,0.053142366651627033,-0.07290565478970172,-0.0,2.078101641055607,-0.019140032075113975,0.008391358181100712,-0.010748673894013263,58237.1,92.781.335/0001-02
6211,2019,0.21365717646163884,0.04159086465193565,0.07377666496522542,-0.1790960659837942,0.009848869795516137,0.10040830048452,0.035056702863661277,-0.03065481591289568,0.004401886950765595,-32342.30000000001,88.610.126/0001-29
6343,2019,0.23074598644468017,0.05632246975696149,-0.012912954855977,-0.18939664035919662,-0.003291065647483898,0.0043687638827629854,0.0567557341515216,-0.11403509108341324,-0.05727935693189164,-82892.14,84.683.374/0001-49
6505,2019,0.07914574461323333,-0.03110816604950302,0.040454648216721886,-0.11391001833511617,0.06971349480968858,2.290375432499542,-0.03288156206207375,-0.04796058729339949,-0.08084214935547324,-27410509.0,33.041.260/0652-90
6700,2019,0.0040866372954077405,-1.2443763878201606,38.497923271408155,-0.014387362778907543,-0.9081029119839943,-0.5970973940413153,0.14018793947694969,-0.007109016901670564,0.13307892257527912,3499761.08,33.200.049/0001-47
6815,2019,0.0033733872307436736,-4.887904509283819,-12.406661614247822,5.261438569807368e-05,0.011529137090661636,-12.375396820991936,-0.2104803008917426,-0.0003461278376299479,-0.21082642872937254,-1987.3600000000006,43.185.362/0001-07
701,2019,0.15659480966803255,-0.17737607900787816,2.6970820611406383,24.450689091012794,0.1144035949018918,0.5297203076775463,-0.0492478767549804,-3.2875471698113206e-05,-0.04928075222667851,152658.78,45.987.245/0001-92
7510,2019,0.1922423494483207,0.11659477522057306,0.281114713666516,-0.22332543710676106,0.0337142006267114,0.3499661343875564,0.06709732321869288,0.015308208733453111,0.08240553195214599,94158.0,56.720.428/0001-63
7544,2019,0.018426328151143555,0.22430968675340993,2.88120425276744,0.10940549207037488,-0.10314786595829387,-1.9622887580124626,0.13061348911194,-0.00037746871042918347,0.13023602040151083,310996.2,82.982.075/0001-80
7595,2019,0.011543004809046586,-27.730009891196836,3.6156493951152706,-0.0004056035818462898,0.0019406269252251241,-0.09118114204478378,-0.25881334688274715,-0.0471347016934953,-0.30594804857624247,-579017.52,76.627.504/0001-06
7617,2019,0.24770962732919255,2.145215654952077,0.44670706869009585,-0.09596671531059993,0.0035349126925647307,0.06683900817376472,0.15930102354292863,-0.004467092113781671,0.15483393142914695,1749103.0,61.532.644/0001-15
7811,2019,0.10681076296036737,-1.8534529286548103,0.6974523335393348,-0.018056383580302596,-0.01718664760760429,-2.32820948395517,-0.23948056921936034,-0.010693446634337323,-0.25017401585369764,-410277.02,33.035.536/0001-00
7870,2019,0.1713827965617989,0.0699384881698131,0.005543880095635556,-0.28778410219334877,0.0,0.012781781115355039,0.07783178489890195,-0.054145631205553976,0.023686153693347978,-28226.34,91.983.056/0001-69
80020,2019,0.43728963504540325,0.6604234457291319,1.1946002565198803,0.01794763204506935,0.03676176364333224,1.9597192753162611,0.20709420124916117,-0.00027629265137862544,0.20681790859778254,-1936046.12,07.857.850/0001-50
80047,2019,0.14916855869720907,0.11224497667619925,-0.04761574209880504,-0.08878521609787085,-0.006718207214745856,0.4137762169882364,0.0429660052603199,-0.007041719193672774,0.035924286066647125,-80745.18000000001,05.721.735/0001-28
80179,2019,0.13559183260871055,0.033551205800261816,0.03153142258962217,-0.1468910588096956,1.358828666194144e-05,0.0006781949926562758,0.019994233560369577,-4.645180152395136,-4.625185918834767,23004081.96,19.688.956/0001-56
8087,2019,0.17909671142400393,0.07855999982275051,0.040688008665811966,-0.07330728050242792,-0.0018514004238284318,0.004124596715551975,0.04562675733298757,-2.982773290447861,-2.937146533114874,763191.36,33.014.556/0001-96
8133,2019,0.13959007607797758,0.12369909715212188,0.009072177248492116,-0.13529382384744595,0.0,0.0,0.10058579165830983,0.0,0.0,-24784812.0,92.754.738/0001-62
8192,2019,0.16075539662238,0.09161609543010753,0.011936995967741936,0.06639966991489056,0.0,2.6327040140802067,-0.003148253994646861,-0.0005326730750572894,-0.0036809270697041505,-30713.02,92.660.570/0001-26
8397,2019,0.3053304189435337,0.049078859386121956,0.06825445956730873,0.03289163058656653,-0.001131574545238699,-6.5529039429733915,0.07446191019018997,-0.001390774351522957,0.073071135838667,40695.14,61.065.298/0001-02
8427,2019,0.015659593802535326,-0.16277883286523115,1.279377112032455,0.004161709820571803,-0.02525854953138224,-7.062014272728223,-0.08864080403961934,-0.0006692726357562435,-0.08931007667537558,96397.54,61.082.004/0001-50
8451,2019,0.187464146532082,0.05011892361956123,0.005107341835757929,-0.16835004987329064,0.0007558051773820689,0.11551459197065651,0.05432235413163285,-0.0015456390799412911,0.052776715051691556,-39461.2,88.611.835/0001-29
8575,2019,0.18681472725352666,0.11208650174686628,-0.07010971254489878,-0.27969088551030624,-0.015761545899083546,0.09828567551339523,0.12175394330447689,-0.02142131605375521,0.10033262725072167,-67109374.82,60.476.884/0001-87
8656,2019,0.24606055555772444,0.05549437052407161,0.0253075907306047,-0.14780692778243162,0.0,-3.9919561477612155e-05,0.0407125503306783,92.30788296991443,92.34859552024511,964355.38,92.690.783/0001-09
8672,2019,0.41559276567207076,0.47522877383157275,0.08857246876625895,-0.02947134773552805,-0.00021410358592088683,0.053333752236446555,0.062449990405436834,-0.04550005270696786,0.016949937698468975,10978.479999999996,60.543.816/0001-93
8745,2019,0.17427608092026972,0.10971818415764603,0.6718441498710558,0.021937561495685824,0.2523097485590176,18.231580476885032,-0.0045959902000404585,-0.00021621968370732968,-0.004812209883747788,-1478719.4,16.234.171/0001-15
8753,2019,0.3798827011915859,0.047178160424899904,-0.0147107872334791,-0.6493337145449288,5.277082611699767e-05,0.09457830690745303,0.044117825342749245,0.01915730709350718,0.06327513243625643,-4374810.22,86.375.425/0001-09
8893,2019,0.2839241676226215,45.540159574468085,-39.72668439716312,8.045559550024152e-06,0.0004108983579048304,13.725538999760229,0.030132686520762335,0.00033566096071392095,0.030468347481476254,-40561.7,33.102.476/0001-92
9040,2019,0.2515795774491764,0.10746484093327215,13.338315818932696,0.0620827183085781,3.3157022926627264,5.3871958488624525,0.11242958865663531,-0.0006781791997558819,0.11175140945687943,10411555.7,61.067.161/0001-97
906,2019,0.7695195190873291,0.12895878759060456,-0.058039710652374,-0.02564726700343978,-0.00023196152167462197,0.000718056746717135,0.0116287809140099,0.8018405987157928,0.8134693796298027,-8777555.14,60.746.948/0001-12
9067,2019,0.16501624221115213,0.062224523690610475,0.1733672894957296,-0.03475805630651473,0.0004052020631551687,0.2766706320141396,0.016511852428549682,-0.08827587926419356,-0.07176402683564387,4401074.94,60.651.809/0001-05
9342,2019,0.16980512484937477,0.037600063126679094,0.009429782579972694,0.23888841153238213,0.0,3.961789551419487,0.20131370137041216,-0.001237224890807521,0.20007647647960464,-82135.86,92.665.611/0001-77
9393,2019,0.1165534685810786,-0.01289442025571381,0.051645589282049015,0.009606776704823955,0.05026054239164719,92.79890923018463,-0.01742655152961956,7.341107205459653e-05,-0.01735314045756496,269427.6,60.398.369/0004-79
94,2019,0.3150399750573458,0.025606049500586845,0.008638472089881994,-0.1985160419299491,0.0,-2.8583698043465002,-0.002395037269094813,0.0007446387853665473,-0.0016503984837282655,8518.0,92.693.019/0001-89
9512,2019,0.09651648342187057,0.17728974838293438,0.07542450991745107,-0.0482550171163628,1.79653469814834e-05,0.0017537817120406407,0.05786972984256655,-4.3351181138821575,-4.277248384039591,22675107.0,33.000.167/0001-01
9989,2019,0.049033451220415906,-0.1741142658970073,1.8843080111348032,0.0015098895277734865,-0.07950703480833086,-30.12019622520211,-0.12401030088314748,-2.6406041429987002e-05,-0.12403670692457747,1124625.92,33.412.081/0001-96
1023,2018,0.0,0.15469931362524836,0.1402417749424484,-0.8614995040327665,0.01111272259575977,0.04647138607902333,0.13627447054691416,-0.06300116088349911,0.07327330966341505,-115782773.2,00.000.000/0001-91
10456,2018,0.20604444597752694,0.09253572728350734,0.13998650790662795,-3.2122630925671922,0.20621312005078876,0.11934628910884033,0.9077815283767638,-0.12642428231207126,0.7813572460646926,9005135.8,61.079.117/0001-05
10472,2018,0.06045152968116435,-0.18393747985017522,0.024716463427289746,-1.6933723536811323,0.02067516829586993,0.03456888139069452,-2.7166071643877325,-7.948736842105263,-10.665344006492996,-23744352.8,60.500.139/0001-26
10880,2018,0.3614751226348984,0.06453226367599206,65.5329644106993,0.0017187288293814545,52.86430868167203,469.11540934947095,0.47045027302837705,0.0001342294051945573,0.4705845024335716,32002602.4,33.386.210/0001-19
11070,2018,0.25414873569037777,0.017473786913661644,3.0882358273870927,0.44016003350565197,5.987373503402411,4.703228429901354,0.41085982184716363,0.001704327935971201,0.4125641497831348,23212274.6,33.228.024/0001-51
11207,2018,0.030525003441893194,-0.4767181153533712,0.2921689683184403,0.002873673902293943,0.6325991189427312,955.3744492966658,0.046189689098780004,-1217.319131331007,-1217.2729416419081,-6148836.8,33.111.246/0001-90
11223,2018,0.002933116959281679,-0.36272732758100523,1.0731690768787252,-0.06684041820753726,-0.06170810223250369,-0.11789626243738281,-0.56245017787305,-0.4226340425541049,-0.9850842204271548,146876.8,82.636.986/0001-55
11231,2018,0.3250683244736763,-0.03678005394765619,21.15219712765182,0.022751032188910766,16.768334534967554,35.013329488071186,-0.31923259448617114,0.0009493749707608106,-0.31828321951541033,50097408.8,33.467.572/0001-34
11312,2018,0.19938786425019264,0.31975063297783946,-0.05559314513580998,-1.0901223222779597,0.7134696386164264,0.9742267701283699,1.0779905197949862,0.7873253075266242,1.8653158273216104,-16575495.6,76.535.764/0001-43
1155,2018,0.0,0.09455480293632361,0.04003225115063902,-1.568962309060102,0.0014052009360973282,0.04689402490671492,0.07425822285754605,-0.04278264592337915,0.031475576934166895,10549431.8,28.127.603/0001-78
11592,2018,0.141644027211607,0.18708342977914078,0.04414454562566497,-2.859412001757712,0.035662564611858565,0.9567845736484614,1.644469787917194,-0.07342291581634719,1.5710468721008466,-34220417.0,33.958.695/0001-78
11762,2018,0.29087105860972284,0.12506274405246592,0.07072646667675504,79.30930871432206,0.089488476433462,0.4259959509227154,1.9457034733952177,-0.010184885516928114,1.9355185878782895,-12401102.6,50.926.955/0001-42
11932,2018,0.1080314755923747,0.046991315473863704,0.036093567806075914,-1.8350440926726646,0.06294960148843515,0.1814269505930982,0.5011953510699088,-0.2511473223287955,0.25004802874111326,3380905.4,61.156.113/0001-75
11975,2018,0.012857425574623278,-2.548775256386731,-1.3352861540970906,0.006087880863389928,0.34918289003366654,-39.319973746576586,5.466533439448667,-0.0010158416255384068,5.465517597823128,-969417.8,61.351.532/0001-68
11991,2018,0.03176896892500274,-0.13666163586836486,0.08093266092419446,0.3154728725271674,-0.01987107803818479,-5.0723297872963276,-1.245223214784835,-0.011309053175415733,-1.2565322679602506,-2824933.0,84.683.671/0001-94
1210,2018,0.0,0.1476752147751284,0.04020520853933988,-0.6244362429003217,0.0,-0.03256096003770044,0.21812645367100456,0.1611066345033418,0.37923308817434637,1291298.8,92.702.067/0001-96
12190,2018,0.0544034619679861,0.021389254326252924,-0.052407119197547314,-1.1988887248004174,0.029313680407972196,-0.0,0.3544291092388018,0.0,0.0,-1100330.6,50.564.053/0001-03
12319,2018,2.0977554017201594e-05,0.0,0.0,0.0,-41.878242273730685,26.080711916678368,-0.443472275334608,-0.005094031201653684,-0.44856630653626167,-6012271.2,60.637.238/0001-54
12530,2018,0.5745447268361017,-48.82567901234568,-776.4256790123457,0.00324857624123911,-11.326676926541797,5.79813070064221,-13.6093599449415,0.08220731802279128,-13.52715262691871,-3128464.0,54.526.082/0001-31
12572,2018,0.051480760190719226,-1.7322052891080233,1.1929403854773644,0.007453349747801256,-0.0,-11.005412254219525,-1.8861123990336515,-0.007565612274629921,-1.8936780113082814,-10264021.0,91.333.666/0001-17
12653,2018,0.29290745448877603,0.2197643219496387,0.20141382869658256,-0.4402478706982385,0.00046087463628251263,0.05336502766172554,0.8357770594718014,-5.7779029786784,-4.942125919206599,19967767.6,89.637.490/0001-45
12696,2018,0.06544091035067412,-0.25071401563489587,0.8483841892824396,-0.30641296627392767,-0.29342157833151283,-0.0418236877841307,-2.869724716046644,-1.1302412017014825,-3.9999659177481264,4735258.6,14.807.945/0001-24
12793,2018,0.1461404825827722,0.2725225325256895,0.10961644253224537,18.079407037630062,0.005921811418307056,1.9409649715577022,1.240800653160563,-0.0694725806765377,1.1713280724840254,19359459.8,60.643.228/0001-21
12823,2018,0.16197626654495664,-0.20505514418720905,17.28733714499953,0.0318464936711469,2.363264567343122,5.131591989337284,-0.27849111045105446,-0.004145958429624599,-0.2826370688806791,4484258.0,61.156.931/0001-78
13030,2018,0.08565814887995915,0.005833450621627961,3.054508092892329,0.010142098017679867,1.7731511709558596,56.61237521489506,0.007611115305275056,0.0029852310888913,0.010596346394166355,3320400.4,89.723.993/0001-33
1325,2018,0.0,0.048626512353596434,1.5760294107311656,1.8093946745285452,0.443807724232705,0.3669193597309728,0.11653486329391513,-0.016542987544915656,0.09999187574899948,35702083.4,17.184.037/0001-10
13285,2018,0.22498867022060764,0.04482447738969525,48.597528244810036,-0.9808970263191479,81.39213510530881,0.040288776092515376,0.27330090348171,-0.7256924926738499,-0.45239158919213995,537970635.8,87.456.562/0001-22
13471,2018,0.007174883785435139,-0.4987095360430885,0.7457450961735305,-0.9971421590305243,-0.3380854249982034,-1.1659496446613746,-3.9921649094299902,-0.1408841882918931,-4.133049097721884,-24460729.4,51.928.174/0001-50
13765,2018,0.008502874042979464,-0.08228440284222448,0.25358615367655163,-0.38593430906731285,-0.0,-0.0744710993570521,-0.9055077642491619,-1.8876556380500367,-2.7931634022991987,-8060798.4,90.076.886/0001-40
13773,2018,0.13954755140223923,0.1575162541856781,-0.06599468786461644,-0.9493632129106611,-0.27977189881807135,0.4131696675130341,1.0247887807232248,-0.21214206941750072,0.8126467113057241,-32162769.4,83.475.913/0001-91
13781,2018,0.2152479277014693,0.24632398028275826,-0.9585240777856021,-4.477239119345854,-0.30477799141843703,0.8814310963749885,0.3348709674568762,-0.059738521310242494,0.27513244614663374,-3264122.6,29.780.061/0001-09
1384,2018,0.0,0.07534795336998962,0.03455843114986636,-6.783259849328878,0.0014192401226428041,0.124932511502535,0.053865610784699564,-0.009733867699915437,0.044131743084784125,-60984704.4,60.770.336/0001-65
13986,2018,0.5083434372977075,0.261548897105965,0.36746674729777024,-0.4111820983897795,0.14482973673148908,0.7672548537805953,0.6516562317855443,-0.34638273268207703,0.3052734991034673,-70036554.2,16.404.287/0001-55
14109,2018,0.22016834664849608,0.07154421172795396,0.059001637966669185,-1.145871225884585,0.084812864401815,0.03580312778581107,0.5223655878247586,-1.0661808894230769,-0.5438153015983183,2548075.0,89.086.144/0001-16
14133,2018,0.06919637867441601,-0.13628635892432464,1.0385413744740533,0.009361191044556067,-1.5271178843567907,-160.16351411719137,0.10975161806735481,2216.4708411229117,2216.5805927409792,-581949.6,22.770.366/0001-82
14206,2018,0.0,0.16116368671841913,0.0919587201822621,-1.0199925456002326,0.00979095453218132,0.045444041491933346,0.31763193457112343,-0.3004200647984687,0.01721186977265471,-8523864.0,00.000.208/0001-00
14311,2018,0.09974208056800825,0.11604570003709462,0.024059812062849267,-0.78846004819873,0.004298119503086823,0.03992222431484057,0.5163851226886064,-0.44330382212364894,0.07308130056495743,-33263490.0,76.483.817/0001-20
14320,2018,0.24955457224485636,0.055856270537928104,-0.0024057093438200217,-1.313948528152844,0.001806860770684759,0.023690561060623155,0.2917033647276239,0.165133107463797,0.45683647219142093,458963.0,60.894.730/0001-05
14346,2018,0.12247623811218011,0.029258343013470394,-0.0002320229966152482,-1.1084372301005283,0.0021398250338071356,0.000738232788492882,0.2329371374513335,3.78734693877551,4.020284076226844,-74439261.4,59.105.999/0001-86
14460,2018,0.35236851425799215,-0.0027239200078063492,0.08172609313521227,-0.7459286563160088,0.04906649938035083,0.013305798957603608,-0.010526393366387736,0.19811196353993554,0.1875855701735478,-7506358.8,73.178.600/0001-18
14664,2018,0.27611488413429014,0.0864045460163725,-0.0015609553057458012,-1.5077915316490604,-0.024138811109919254,0.22690889318779522,0.6334402111533975,-0.09433797100031786,0.5391022401530797,-10679715.8,84.693.183/0001-68
14761,2018,0.325955058335366,0.13962316701828045,0.003729201957951843,1.1258168117048672,0.022950193776721948,1.3268667864577495,1.2614030980049047,0.014018686146389086,1.2754217841512938,-2011956.4,78.876.950/0001-71
14826,2018,0.11073356718011286,0.03172511541265085,0.011605369725439378,-1.6454981096384973,0.018676088672071166,0.6382084798035944,0.2974710179153555,-0.03516641434325478,0.2623046035721007,2015310.0,47.508.411/0001-56
15083,2018,0.00041459162816823093,-1.1175381882084856,1.7257501496630168,-0.006796897549604075,-0.00919050370442615,-0.07464020936472876,-6.870330400921277,-0.024306275985033505,-6.89463667690631,-12250124.8,00.354.053/0001-00
15091,2018,171.8814705882353,0.0,0.0,0.0,0.10944141367620498,0.24176177359071596,1.3896572487292764,-0.00023124829183724253,1.3894260004374392,32032923.0,00.743.065/0001-27
1520,2018,0.07830724339912803,-0.8824544552236416,3.4079221763305907,0.15838583334081818,2.8683781504731565,12.244214372620759,-1.1482399045692075,-0.010083140435867626,-1.1583230450050752,-15196901.0,60.851.615/0001-53
15253,2018,0.14642337573366568,0.11445701276211981,0.04010395006049375,-0.5220218003738252,0.00096188062295867,0.021055710686086297,0.5053403079455997,-4.926590178074567,-4.421249870128967,5916573.6,00.864.214/0001-06
15423,2018,1.1347474747474747e-08,0.7442387760220717,642.3316478555305,-0.9696011674476699,1699.7667551426675,0.0,5.28079729489233,0.0,0.0,28058365.6,00.359.742/0001-08
15458,2018,0.11548287284051015,-0.01698135077976756,3.2987987372140135,0.16075475078574666,2822.9665071770337,5645.186602870814,-0.47769025168324436,-0.0016538542383569355,-0.4793441059216013,12478395.8,42.331.462/0001-31
15539,2018,0.1431762596808483,0.09114200660492612,-0.14235867243227632,-3.8042729106550497,-0.2540989981393081,1.2610628957099403,0.5079985133732199,-0.03480722335180834,0.4731912900214115,-29122514.4,01.083.200/0001-18
1562,2018,0.19312973262748778,0.018759620039732226,12.049034573713294,0.024706792192027312,13.862127888335301,47.37178047211742,0.11835483701090106,0.00010245059903689628,0.11845728760993796,-752545.6,61.374.161/0001-30
1597,2018,0.4603405780864889,3.2540461725394896,-2.0254191980558933,-0.008022478540204698,-0.0038235546038543895,0.14616051390720777,0.05589995084374468,0.005099225046459718,0.0609991758902044,-15029236.8,14.308.514/0001-13
16101,2018,0.16201604404171258,-0.38311540018586915,0.09236725081200677,-0.4726261369371427,0.07220529166185109,0.0,-1.4572103646468324,0.0,0.0,-16667051.4,01.545.826/0001-07
16292,2018,0.13135049252379796,-0.02103896590020393,0.04997740160043482,-0.8663831551517089,0.003898947087785525,0.0008507952372992456,-0.1498578430369774,-230.86342696629214,-231.01328480932912,15499018.4,01.838.723/0001-27
16306,2018,0.12599938465374708,-3.3341462037061937,66.0364126838977,-0.07375335047036652,-39.58273035233114,-3.143178601737115,3.7496015740434068,-0.144218196038825,3.6053833780045816,98818314.4,61.065.751/0001-80
16497,2018,0.01850225162617446,0.0,0.0,0.0,0.03810469841974163,0.9432589425182963,1.1203507554003498,-0.01383371910913137,1.1065170362912184,-6151.4,01.971.614/0001-83
16632,2018,0.13804657555972616,0.03674726787477793,0.1737167241158851,-1.4528383177288131,0.5768818780143355,0.8537397745743291,0.31638451295252434,-0.12145730337078652,0.19492720958173781,-5639525.4,02.193.750/0001-52
16659,2018,0.13067756620607035,0.03918004856705419,-0.02859364947442924,-0.7803815078082749,0.013281096994513537,0.010432484370984367,0.2387426623059226,7.6635168103343,7.902259472640222,-18533408.2,02.149.205/0001-69
16993,2018,0.30469605406075273,0.1493402061204044,-0.17805370760736622,-0.7691150307295894,-0.0023893515028399447,0.06716080358531355,0.35534822091942475,0.9299131150210023,1.285261335940427,-8890222.2,02.302.101/0001-42
17329,2018,0.10926599078570862,0.31574842247548324,1.06765375463115,-0.7799891643108735,1.4125700865601352,0.9713412240686253,1.1699506794556433,-0.07517541103524639,1.0947752684203969,78623877.0,02.474.103/0001-19
17450,2018,0.16471755754820044,0.162663403258589,0.06070326271963767,-0.3908795082801145,-0.04803521510260322,0.2402797571390526,0.3947533129238461,-0.4004762095904226,-0.005722896666576549,4545581.0,02.387.241/0001-60
17639,2018,0.08477462479395097,0.17076053234702657,0.021059528379669224,-1.4227393602670366,0.00015049378784983176,0.011487591436090128,0.9073630551755155,-1.5595759801226938,-0.6522129249471783,4017337.8,02.558.115/0001-21
17671,2018,0.10700532958215284,0.1776771786592378,0.004301040845561048,-1.8677047924670678,0.01945138708244374,0.10730262545169128,0.9479592495480726,0.15694694251371755,1.1049061920617902,-357339.8,02.558.157/0001-62
17892,2018,0.1367516032007264,0.0441914456085902,0.052486481500572425,-0.6599654232365922,0.007920950066623071,0.09014507947420305,0.1424717824348937,-0.3122028851244057,-0.169731102689512,-3403629.2,02.762.121/0001-04
17914,2018,0.0041126627286803925,-25.482045201926642,251.56982586143013,0.0001656820076709976,-1.0381373702495549,-27.78302282424607,1.778394801554569,-0.0025141318363762397,1.7758806697181928,1622909.6,02.762.115/0001-49
17973,2018,0.21684947717753045,0.21517155091451362,0.020022733317625597,0.14598726796613606,0.013126646562748527,3.5080979806744996,0.42554748910582235,0.0015807387916926608,0.42712822789751503,406039.4,02.800.026/0001-40
18287,2018,0.443974175035868,0.05648174267356214,16.359333960194327,0.00646084964068136,2.802523979135817,26.49967316337829,0.08369851720254061,0.0006555338640644932,0.0843540510666051,-2272951.8,02.105.040/0001-23
18368,2018,0.08578365253025036,0.26704019070986956,0.953350813049432,0.15156824616755923,0.709945634793732,7.053951245581413,0.7878668352213712,-0.008345757434436702,0.7795210777869346,7700161.6,02.998.301/0001-81
18376,2018,0.46268601463543846,0.624591004234683,0.08152949739594945,1.1431895466591446,0.014671590177463213,0.8875117316878365,1.072744154099314,-0.009359485966989352,1.0633846681323245,2066312.4,02.998.611/0001-04
18414,2018,0.1302506482281763,0.0,0.0,0.0,174.1562241444152,731.1195183539812,-0.0031556067930097625,3.3814000786174686e-05,-0.003121792792223588,21276663.2,02.365.069/0001-44
18465,2018,0.25583436618935934,0.01331070129751397,0.0068620463147455,-4.739294991157505,0.055861059186661594,0.15937952836051641,0.40385526782186254,-0.04797529201350905,0.3558799758083535,-1664482.4,33.256.439/0001-39
18660,2018,0.1117310578134722,0.10284702640440874,0.11632078073892795,-1.0043009867615302,0.20308196773111706,0.1326975883197952,0.6855398086731279,-0.43762235743831845,0.24791745123480946,28980144.2,02.429.144/0001-93
18708,2018,0.34663757332951783,0.06357466401327408,3.4614981886860905,-2.7159085982372275,2.4902141271830645,0.0,0.3590045719192269,0.0,0.0,-7842710.2,01.938.783/0001-11
18724,2018,0.12334125240738396,0.0,0.0,0.0,0.14204539749819375,0.7488869303575414,1.1415824148171037,-0.0031470088272948136,1.1384354059898087,13405239.0,03.847.461/0001-92
18775,2018,0.04070793474273737,0.15819317700521346,0.7788906721642285,-0.491248471163315,1.202187408781225,8.505098204923973,0.30010045763731463,-0.07177121533351243,0.2283292423038022,25270862.2,03.758.318/0001-24
18821,2018,0.09377125355841337,0.13200932825394027,0.04706336516410953,-0.6394073748739478,-0.02242938055439671,0.8524120409778845,0.42118236090202055,-0.08992588649942786,0.3312564744025927,1609660.2,02.846.056/0001-97
18953,2018,0.07204745422661939,0.4507013802333337,0.0912041202298085,-0.27622461211967786,-0.046407733798418026,0.031102434736493947,0.8568713143193418,-3.333831688339659,-2.476960374020317,-14022500.4,03.953.509/0001-47
18970,2018,0.11075218153114862,0.2578198762381514,0.5698810678059592,-2.1013330991127908,0.5830247185052059,3.3894533152518522,0.652309359752348,-0.040273499228466784,0.6120358605238813,-124925099.6,04.128.563/0001-10
19062,2018,0.05431240754677809,-0.40826246735577904,3.2418696733232206,0.06580842417608264,-1.0611101080039353,-15.210933786289702,-0.2887538545256666,-0.030681901428591233,-0.3194357559542578,-3652243.2,04.031.960/0001-70
19100,2018,0.09553186972736255,-0.13617233630763145,0.3089580008717812,0.2182416317708443,4.580142149988614,89.99447460776067,-2.1761279833853715,-0.005085118763293463,-2.181213102148665,-23610373.4,04.032.433/0001-80
19305,2018,0.2662780269058296,-24.71117496807152,505.873754789272,-0.007845927233483154,7.430874077425558,0.0,-1.2659421688481205,0.0,0.0,-171189967.0,04.752.991/0001-10
19330,2018,0.015973866593338323,-0.1425793464953068,-0.17108069458289568,0.1885115841129076,-0.44852566718143927,9.602811794662548,-0.43481674591507685,-0.024701546210655467,-0.4595182921257323,-3361058.2,03.014.553/0001-91
19348,2018,0.0,0.22021931661551816,0.024886648339514306,-0.3089832624022543,-1.0270296338237474e-05,0.007203379552642184,0.186237268740738,-0.406594751290991,-0.22035748255025298,-7447180.0,60.872.504/0001-23
19445,2018,0.1385715745224127,0.1487106602199361,0.02763709170970292,0.9928413672198388,0.0008254862619974551,1.5615521261651362,0.6302195224129958,-0.012936546071401097,0.6172829763415948,2184377.8,17.281.106/0001-03
19453,2018,0.15377593158532565,0.22236404821682743,0.1306261163859025,-0.40895725465177923,0.17163007813293063,2.5471475936213044,0.7032587677696742,-0.18644602317492415,0.5168127445947501,-4390399.6,04.149.454/0001-80
19550,2018,0.14136035075142095,0.06966633498586557,0.12906352186193476,-1.2457650012136106,0.5221813277018549,0.7968122475179368,0.6229094072527456,-0.1876917676416815,0.4352176396110641,17183420.8,71.673.990/0001-77
19569,2018,0.04598026874591351,0.0405529685609613,0.11008275442160502,-1.0064496863128785,-0.0030419383528608535,-0.7869289207433561,0.4458974938588007,-0.3504516934803524,0.0954458003784483,14005742.8,06.164.253/0001-87
19615,2018,0.7986484387136865,0.2059911753059416,-0.04493749175041955,-11.85877930872788,0.0,0.05741459988075181,1.2450165718838486,0.5270803844297893,1.772096956313638,-905514.8,89.850.341/0001-60
19623,2018,0.1627560147454843,0.0725568870693953,6.283451340820059,-1.4585196447564777,7.411160658237132,0.3628863825242847,0.4036639924890502,-0.08304422893384264,0.3206197635552076,235183209.6,61.486.650/0001-83
19658,2018,0.005156411660884912,-1.4350460122699387,1.5885352760736196,-0.0722157612042555,-0.12055889388017035,-0.4736158917216032,-2.0713396242078757,-609737.3202352724,-609739.3915748966,742488.0,86.550.951/0001-50
19739,2018,0.11061232190021021,0.11432493511743706,0.03662974410205724,-0.7317149207366589,0.014781699931038984,0.03460718394912484,0.6715543298233022,-2.273552460736505,-1.6019981309132028,2941942.8,16.670.085/0001-55
19763,2018,0.15363374870917948,0.11974108406545508,0.017673602125743267,-1.0574291704103302,0.00028176930866566726,0.001510039556145894,0.7277125352637733,-16.549695394227815,-15.821982858964041,1646915.0,03.983.431/0001-03
19771,2018,0.06151992990666076,0.039004505547713335,0.15442515948881627,-0.5364867203063366,0.03962647727707348,0.23598867837039586,0.0992129942270323,-0.2227896359269089,-0.1235766416998766,6028689.8,02.919.555/0001-67
19836,2018,0.1900132892095524,0.2061343793277451,0.024100882999571124,-1.3465532417030832,0.002652169482876387,0.9354584440031518,0.7867457148451877,-0.02145668824012375,0.765289026605064,944403.8,50.746.577/0001-15
